Animal,Day,trial duration,Correct,Strategy,Trial,Correct arm,Reward zone,Start zone,Start time,End time,Learning stage,Trajectory
HM07,HM07-0407-0108.mat,3.35198442001301,0,3,4,1,2,1,2086120,2089300,1,3
HM07,HM07-0407-0108.mat,2.10170038404431,0,3,5,1,2,1,2103400,2105280,1,3
HM07,HM07-0407-0108.mat,5.35082219882885,0,3,6,1,2,1,2118440,2123560,1,3
HM07,HM07-0407-0108.mat,19.056063123071,1,3,7,1,1,1,2136400,2155340,1,4
HM07,HM07-0407-0108.mat,7.26495762499791,1,3,8,2,2,2,2175120,2176640,1,2
HM07,HM07-0407-0108.mat,2.1791914365793,0,3,9,1,2,1,2230640,2232720,1,3
HM07,HM07-0407-0108.mat,6.02003673679118,0,3,10,1,2,1,2244800,2250700,1,3
HM07,HM07-0407-0108.mat,13.1160229225405,1,3,11,1,1,1,2288260,2297740,1,4
HM07,HM07-0407-0108.mat,4.89771606146044,1,3,12,1,1,1,2317680,2322160,1,4
HM07,HM07-0407-0108.mat,5.13609948082281,0,3,13,1,2,1,2342660,2344700,1,3
HM07,HM07-0407-0108.mat,15.9458013940375,1,3,14,1,1,1,2412280,2428060,2,4
HM07,HM07-0407-0108.mat,3.09228888473666,0,3,15,2,1,2,2422160,2437940,2,1
HM07,HM07-0407-0108.mat,8.01063440383043,1,3,16,2,2,2,2447460,2449380,2,2
HM07,HM07-0407-0108.mat,6.9607596279675,1,3,17,1,1,1,2468380,2475040,2,4
HM07,HM07-0407-0108.mat,7.65563829031881,1,3,18,2,2,2,2496200,2498180,2,2
HM07,HM07-0407-0108.mat,8.73676966183414,1,3,19,2,2,2,2519080,2521780,3,2
HM07,HM07-0407-0108.mat,7.49742220917235,1,3,20,2,2,2,2542000,2543920,3,2
HM07,HM07-0407-0108.mat,2.82196664086352,1,3,21,1,1,1,2562300,2564960,3,4
HM07,HM07-0407-0108.mat,7.53711309654494,1,3,22,2,2,2,2585380,2587400,3,2
HM07,HM07-0407-0108.mat,3.43861307986186,1,3,23,1,1,1,2607660,2610260,3,4
HM07,HM07-0407-0108.mat,3.52862455414491,0,3,24,1,2,1,2643980,2646760,3,3
HM07,HM07-0407-0108.mat,2.26799080796116,1,3,25,1,1,1,2667740,2669820,3,4
HM07,HM07-0407-0108.mat,7.84582370597754,1,3,26,2,2,2,2689180,2691120,3,2
HM07,HM07-0407-0108.mat,8.5598101276255,1,3,27,2,2,2,2712580,2715220,3,2
HM07,HM07-0407-0108.mat,5.42247686525083,1,3,28,1,1,1,2735800,2739380,3,4
HM07,HM07-0407-0108.mat,14.3428193353464,1,4,1,1,1,2,2763120,2771220,1,1
HM07,HM07-0407-0108.mat,8.11182401594902,0,4,2,1,2,2,2793000,2795180,1,2
HM07,HM07-0407-0108.mat,12.1422673211992,0,4,3,1,2,2,2828080,2830800,1,2
HM07,HM07-0407-0108.mat,14.093591096912,1,4,4,1,1,2,2848180,2857420,2,1
HM07,HM07-0407-0108.mat,2.61998282444404,0,4,5,2,1,1,2876700,2878840,2,4
HM07,HM07-0407-0108.mat,16.9809128726581,0,4,6,2,1,1,2897360,2914040,2,4
HM07,HM07-0407-0108.mat,11.6882017343721,1,4,7,2,2,1,2967220,2973140,2,3
HM07,HM07-0407-0108.mat,12.5998128469662,1,4,8,1,1,2,3000320,3003560,2,1
HM07,HM07-0407-0108.mat,21.1277832235031,1,4,9,2,2,1,3042020,3044840,2,3
HM07,HM07-0407-0108.mat,3.14383781752056,0,4,10,2,1,1,3065060,3067960,2,4
HM07,HM07-0407-0108.mat,11.4296823776714,0,4,11,2,1,1,3177340,3179740,2,4
HM07,HM07-0407-0108.mat,2.50784130494987,1,4,12,2,2,1,3206360,3208740,2,3
HM07,HM07-0407-0108.mat,15.6150081740378,1,4,13,1,1,2,3239660,3242080,2,1
HM07,HM07-0407-0108.mat,17.787465395639,0,4,14,1,2,2,3272020,3273620,2,2
HM07,HM07-0407-0108.mat,30.1434610730552,1,4,15,1,1,2,3312260,3315200,2,1
HM07,HM07-0407-0108.mat,13.0328109384228,0,4,16,1,2,2,3341320,3342660,2,2
HM07,HM07-0407-0108.mat,14.3759532510302,1,4,17,1,1,2,3357800,3365960,2,1
HM07,HM07-0407-0108.mat,12.781891947415,0,4,18,1,2,2,3387420,3394280,2,2
HM07,HM07-0407-0108.mat,41.439706418645,1,4,19,1,1,2,3412000,3446560,2,1
HM07,HM07-0407-0108.mat,46.4645318249612,1,4,20,1,1,2,3466680,3507000,2,1
HM07,HM07-0407-0108.mat,18.0179509347525,0,4,21,2,1,1,3562180,3563980,2,4
HM07,HM07-0407-0108.mat,38.5029928092624,0,4,22,2,1,1,3615200,3620300,1,4
HM07,HM07-0407-0108.mat,7.6987910118283,1,4,23,2,2,1,3634080,3641300,1,3
HM07,HM07-0407-0108.mat,6.09591662401361,0,4,24,2,1,1,3658220,3664100,1,4
HM07,HM07-0407-0108.mat,5.64776980330659,0,4,25,2,1,1,3678700,3684140,1,4
HM07,HM07-0528-0107.mat,23.6761808934816,0,1,1,1,2,1,646200,659840,2,3
HM07,HM07-0528-0107.mat,7.62737990850973,1,1,2,1,1,1,698240,703060,2,4
HM07,HM07-0528-0107.mat,7.02303576428743,1,1,3,1,1,2,725280,728440,2,1
HM07,HM07-0528-0107.mat,4.86400170635027,1,1,4,1,1,2,750320,753120,2,1
HM07,HM07-0528-0107.mat,10.6481591496944,0,1,5,1,2,2,776440,781660,2,2
HM07,HM07-0528-0107.mat,17.2956575748071,0,1,6,1,2,2,798240,808460,2,2
HM07,HM07-0528-0107.mat,9.36689012125297,1,1,7,1,1,2,824120,826700,2,1
HM07,HM07-0528-0107.mat,3.21262577376345,1,1,8,1,1,1,859380,862100,2,4
HM07,HM07-0528-0107.mat,6.56168300890212,1,1,9,1,1,2,884540,887420,2,1
HM07,HM07-0528-0107.mat,6.80095944298374,1,1,10,1,1,2,961140,962920,3,1
HM07,HM07-0528-0107.mat,7.25336520366762,1,1,11,1,1,2,987560,989280,3,1
HM07,HM07-0528-0107.mat,2.68968220677735,1,1,12,1,1,1,1018980,1020820,3,4
HM07,HM07-0528-0107.mat,8.50552716713824,1,1,13,1,1,2,1052280,1054020,3,1
HM07,HM07-0528-0107.mat,5.63601029449056,1,1,14,1,1,1,1072900,1078080,3,4
HM07,HM07-0528-0107.mat,4.10436551163815,1,1,15,1,1,1,1103000,1106780,3,4
HM07,HM07-0528-0107.mat,8.98354607846408,1,1,16,1,1,1,1133580,1135140,3,4
HM07,HM07-0528-0107.mat,7.88320231394976,0,3,1,2,1,2,1183500,1185180,1,1
HM07,HM07-0528-0107.mat,14.1849957734965,0,3,2,2,1,2,1202140,1209980,1,1
HM07,HM07-0528-0107.mat,10.5440141162614,0,3,3,2,1,2,1226800,1230020,1,1
HM07,HM07-0528-0107.mat,11.2072068053813,0,3,4,2,1,2,1287360,1290620,1,1
HM07,HM07-0528-0107.mat,17.7743861433281,0,3,5,2,1,2,1306920,1318640,1,1
HM07,HM07-0528-0107.mat,13.7855476573553,1,3,6,2,2,2,1339000,1346260,1,2
HM07,HM07-0528-0107.mat,12.7029679890826,1,3,7,2,2,2,1365020,1371260,2,2
HM07,HM07-0528-0107.mat,21.7366246029416,1,3,8,2,2,2,1396760,1407280,2,2
HM07,HM07-0528-0107.mat,9.59663730714305,1,3,9,1,1,1,1435240,1437500,2,4
HM07,HM07-0528-0107.mat,8.71388686370552,1,3,10,2,2,2,1457720,1460480,3,2
HM07,HM07-0528-0107.mat,8.56580499025705,1,3,11,2,2,2,1480860,1483400,3,2
HM07,HM07-0528-0107.mat,9.00881783426314,1,3,12,2,2,2,1504520,1507160,3,2
HM07,HM07-0528-0107.mat,5.83975828083709,1,3,13,1,1,1,1528440,1533540,2,4
HM07,HM07-0528-0107.mat,8.25015698389077,0,3,14,2,1,2,1573040,1575580,2,1
HM07,HM07-0528-0107.mat,7.29798993239997,1,3,15,2,2,2,1593940,1596540,2,2
HM07,HM07-0528-0107.mat,5.13419446053439,1,3,16,1,1,1,1618080,1620120,3,4
HM07,HM07-0528-0107.mat,10.5508878983931,1,3,17,2,2,2,1641460,1646040,3,2
HM07,HM07-0528-0107.mat,11.5628520166564,1,3,18,2,2,2,1663640,1669660,3,2
HM07,HM07-0528-0107.mat,10.6551159997865,1,3,19,2,2,2,1693420,1698500,3,2
HM07,HM07-0528-0107.mat,14.5760322391426,1,1,1,1,1,2,1716120,1724940,1,1
HM07,HM07-0528-0107.mat,12.0961800006006,1,1,2,1,1,2,1801380,1807560,1,1
HM07,HM07-0528-0107.mat,9.45567445279342,0,1,3,1,2,2,1826340,1829740,1,2
HM07,HM07-0528-0107.mat,10.2389514911379,1,1,4,1,1,2,1842940,1847380,2,1
HM07,HM07-0528-0107.mat,9.11408872954649,1,1,5,1,1,2,1899600,1902740,2,1
HM07,HM07-0528-0107.mat,5.03889243520273,1,1,6,1,1,1,1921680,1926400,2,4
HM07,HM07-0528-0107.mat,7.48885910565091,1,1,7,1,1,1,1951060,1953380,2,4
HM07,HM07-0528-0107.mat,4.23983288978459,1,1,8,1,1,1,1981820,1985700,2,4
HM07,HM07-0528-0107.mat,64.0565776219203,0,1,9,1,2,2,2036720,2064900,2,2
HM07,HM07-0528-0107.mat,38.4239898279636,1,1,10,1,1,2,2086580,2118960,2,1
HM07,HM07-0528-0107.mat,12.0708232279182,1,1,11,1,1,1,2147600,2150360,2,4
HM07,HM07-0528-0107.mat,55.3637144325735,0,1,12,1,2,2,2172820,2222200,2,2
HM07,HM07-0528-0107.mat,274.734914303112,1,1,13,1,1,2,2388920,2411960,2,1
HM07,HM07-0528-0107.mat,41.5755084623495,0,1,14,1,2,2,2464540,2467600,2,2
HM07,HM07-0528-0107.mat,16.4832406641219,1,1,15,1,1,2,2494720,2503720,2,1
HM07,HM07-0528-0107.mat,8.47972403104396,1,1,16,1,1,1,2532360,2534100,3,4
HM07,HM07-0528-0107.mat,4.15081448329018,1,1,17,1,1,1,2560180,2562040,3,4
HM07,HM07-0528-0107.mat,3.21656930671596,1,1,18,1,1,1,2584680,2586840,3,4
HM07,HM07-0528-0107.mat,3.03897559892427,1,1,19,1,1,2,2587100,2597600,3,1
HM07,HM07-0528-0107.mat,11.424083178069,1,1,20,1,1,2,2617120,2621900,3,1
HM07,HM07-0528-0107.mat,27.431757829058,1,1,21,1,1,2,2646940,2669420,3,1
HM07,HM07-0528-0107.mat,14.3287147952647,1,1,22,1,1,2,2695640,2704440,3,1
HM07,HM07-0528-0107.mat,51.0395015338467,1,1,23,1,1,1,2778920,2780600,3,4
HM07,HM07-0528-0107.mat,9.88119005885807,1,1,24,1,1,1,2806260,2808400,3,4
HM07,HM07-0528-0107.mat,4.18512896524571,0,2,1,2,1,1,2842440,2844100,1,4
HM07,HM07-0528-0107.mat,5.65766166017137,0,2,2,2,1,1,2864260,2866360,1,4
HM07,HM07-0528-0107.mat,13.8221097909938,0,2,3,2,1,1,2890240,2892140,1,4
HM07,HM07-0528-0107.mat,16.3436061644156,0,2,4,2,1,1,2954300,2968620,1,4
HM07,HM07-0528-0107.mat,34.0165531421002,0,2,5,2,1,1,2997320,3024680,1,4
HM07,HM07-0603-0107.mat,18.9570410813967,0,3,1,1,2,1,596960,610980,2,3
HM07,HM07-0603-0107.mat,7.67194644767355,1,3,2,1,1,1,631680,634720,2,4
HM07,HM07-0603-0107.mat,9.91567003286565,1,3,3,1,1,1,665120,666620,2,4
HM07,HM07-0603-0107.mat,3.16861451527335,1,3,4,1,1,1,699800,701380,2,4
HM07,HM07-0603-0107.mat,8.66173326504396,1,3,5,2,2,2,723980,726080,2,2
HM07,HM07-0603-0107.mat,10.9657205565473,0,3,6,2,1,2,754000,756140,2,1
HM07,HM07-0603-0107.mat,7.26295274553311,1,3,7,2,2,2,771160,772860,2,2
HM07,HM07-0603-0107.mat,1.86348899184198,1,3,8,1,1,1,796960,798620,3,4
HM07,HM07-0603-0107.mat,2.30389856025091,1,3,9,1,1,1,827020,828740,3,4
HM07,HM07-0603-0107.mat,2.1835704806393,1,3,10,1,1,1,863840,865340,3,4
HM07,HM07-0603-0107.mat,8.48090486445004,1,3,11,2,2,2,887140,888900,3,2
HM07,HM07-0603-0107.mat,1.78365706845064,1,3,12,1,1,1,907360,908980,3,4
HM07,HM07-0603-0107.mat,4.26567255200948,1,3,13,2,2,2,928020,929680,3,2
HM07,HM07-0603-0107.mat,1.719773050166,1,3,14,1,1,1,949120,950740,3,4
HM07,HM07-0603-0107.mat,1.97596159890559,1,3,15,1,1,1,972600,974140,3,4
HM07,HM07-0603-0107.mat,7.97662899517859,0,1,1,1,2,2,992060,993960,2,2
HM07,HM07-0603-0107.mat,0.440812870989807,1,1,2,1,1,2,1011880,1016920,2,1
HM07,HM07-0603-0107.mat,11.656298383744,1,1,3,1,1,1,1051960,1063040,2,4
HM07,HM07-0603-0107.mat,2.58999500041708,1,1,4,1,1,1,1081440,1083100,2,4
HM07,HM07-0603-0107.mat,1.93913566974191,1,1,5,1,1,1,1127040,1128420,2,4
HM07,HM07-0603-0107.mat,6.71100834720809,1,1,6,1,1,2,1148720,1150460,2,1
HM07,HM07-0603-0107.mat,6.09366603093041,1,1,7,1,1,2,1172160,1173720,2,1
HM07,HM07-0603-0107.mat,2.39201878380407,1,1,8,1,1,1,1194460,1195980,2,4
HM07,HM07-0603-0107.mat,9.00574357084467,0,1,9,1,2,2,1220080,1222580,2,2
HM07,HM07-0603-0107.mat,7.25483156270333,1,1,10,1,1,2,1234720,1236340,2,1
HM07,HM07-0603-0107.mat,2.57456559717055,1,1,11,1,1,1,1255880,1257500,2,4
HM07,HM07-0603-0107.mat,3.51884958509201,1,1,12,1,1,1,1273980,1276680,2,4
HM07,HM07-0603-0107.mat,10.1507677022405,0,1,13,1,2,2,1295800,1299900,2,2
HM07,HM07-0603-0107.mat,7.70099600507165,1,1,14,1,1,2,1315560,1317440,2,1
HM07,HM07-0603-0107.mat,2.31870424117048,1,1,15,1,1,1,1343940,1345360,2,4
HM07,HM07-0603-0107.mat,7.84075049632138,1,1,16,1,1,1,1368160,1369820,2,4
HM07,HM07-0603-0107.mat,9.61606378205235,1,2,1,2,2,2,1394020,1397080,1,2
HM07,HM07-0603-0107.mat,2.4164693368479,0,2,2,2,1,1,1421960,1423460,1,4
HM07,HM07-0603-0107.mat,2.81700622812432,0,2,3,2,1,1,1438700,1440300,1,4
HM07,HM07-0603-0107.mat,2.70499369146327,0,2,4,2,1,1,1458420,1459900,1,4
HM07,HM07-0603-0107.mat,2.44175766570461,0,2,5,2,1,1,1475780,1477460,1,4
HM07,HM07-0603-0107.mat,6.50349519661,1,2,6,2,2,1,1494760,1500220,2,3
HM07,HM07-0603-0107.mat,2.3366615451861,0,2,7,2,1,1,1519560,1521300,2,4
HM07,HM07-0603-0107.mat,7.37461899968302,1,2,8,2,2,1,1550800,1557900,2,3
HM07,HM07-0603-0107.mat,5.1199509184031,1,2,9,2,2,1,1584880,1589100,2,3
HM07,HM07-0603-0107.mat,9.11783429539047,0,2,10,2,1,2,1608260,1611860,2,1
HM07,HM07-0603-0107.mat,8.42698240669992,1,2,11,2,2,2,1629980,1631980,2,2
HM07,HM07-0603-0107.mat,5.83681093775546,1,2,12,2,2,1,1655240,1659780,2,3
HM07,HM07-0603-0107.mat,3.71323198178209,1,2,13,2,2,1,1709080,1711240,2,3
HM07,HM07-0603-0107.mat,7.18307645050967,1,2,14,2,2,2,1728720,1730700,2,2
HM07,HM07-0603-0107.mat,4.95392432191655,1,2,15,2,2,1,1752400,1756320,2,3
HM07,HM07-0603-0107.mat,9.82595663469078,1,2,16,2,2,2,1777480,1779440,2,2
HM07,HM07-0603-0107.mat,15.0215682337632,0,2,17,2,1,1,1809400,1813020,2,4
HM07,HM07-0603-0107.mat,2.64872933284396,1,2,18,2,2,1,1827640,1829720,2,3
HM07,HM07-0603-0107.mat,3.41171095810881,1,2,19,2,2,1,1859760,1862100,2,3
HM07,HM07-0603-0107.mat,7.51788316511236,1,2,20,2,2,2,1880380,1882380,2,2
HM07,HM07-0603-0107.mat,7.76888897749454,1,2,21,2,2,2,1901460,1903440,2,2
HM07,HM07-0603-0107.mat,12.1835305517092,1,2,22,2,2,2,1922700,1929400,2,2
HM07,HM07-0603-0107.mat,5.20558543567842,0,3,1,1,2,1,1950480,1953880,2,3
HM07,HM07-0603-0107.mat,26.3123602529154,1,3,2,1,1,1,1989860,1999580,2,4
HM07,HM07-0603-0107.mat,9.97445697102151,1,3,3,2,2,2,2022400,2024900,2,2
HM07,HM07-0603-0107.mat,19.425075810547,1,3,4,2,2,2,2054300,2059880,2,2
HM07,HM07-0603-0107.mat,4.06986024524115,0,3,5,1,2,1,2085240,2089020,2,3
HM07,HM07-0603-0107.mat,5.28176039905908,1,3,6,1,1,1,2108400,2113440,2,4
HM07,HM07-0603-0107.mat,24.8377451967768,0,3,7,1,2,1,2164580,2167440,2,3
HM07,HM07-0603-0107.mat,3.69900144141739,1,3,8,1,1,1,2184060,2186080,2,4
HM07,HM07-0603-0107.mat,23.9720099344355,1,3,9,2,2,2,2207280,2225120,2,2
HM07,HM07-0603-0107.mat,13.0625521959927,1,3,10,2,2,2,2279980,2286720,3,2
HM07,HM07-0603-0107.mat,7.9938822208505,1,3,11,2,2,2,2306380,2308920,3,2
HM07,HM07-0603-0107.mat,3.69069117765803,1,3,12,1,1,1,2328880,2330560,3,4
HM07,HM07-0603-0107.mat,12.3977564371632,1,3,13,2,2,2,2355220,2357120,3,2
HM07,HM07-0603-0107.mat,13.7510538235932,1,3,14,2,2,2,2381680,2383700,3,2
HM07,HM07-0603-0107.mat,7.89465383427037,1,3,15,2,2,2,2401680,2404020,3,2
HM07,HM07-0603-0107.mat,7.78204566490382,1,3,16,2,2,2,2424320,2426640,3,2
HM07,HM07-0603-0107.mat,3.67279655427837,0,4,1,2,1,1,2448700,2450480,1,4
HM07,HM07-0603-0107.mat,5.82397953320765,0,4,2,2,1,1,2465980,2470680,1,4
HM07,HM07-0603-0107.mat,3.54400621944912,1,4,3,2,2,1,2488340,2491080,1,3
HM07,HM07-0603-0107.mat,5.29499569176357,1,4,4,2,2,1,2510180,2514120,2,3
HM07,HM07-0603-0107.mat,9.05470501826796,0,4,5,1,2,2,2533340,2535300,2,2
HM07,HM07-0603-0107.mat,13.1355620259922,0,4,6,1,2,2,2547980,2555840,2,2
HM07,HM07-0603-0107.mat,23.8387744935854,1,4,7,1,1,2,2568760,2586840,2,1
HM07,HM07-0603-0107.mat,7.81750896214611,0,4,8,2,1,1,2609340,2615420,2,4
HM07,HM07-0603-0107.mat,5.03783927628835,1,4,9,2,2,1,2634740,2637600,2,3
HM07,HM07-0603-0107.mat,5.61506452011144,1,4,10,2,2,1,2660380,2663200,2,3
HM07,HM07-0603-0107.mat,5.86086901986954,0,4,11,2,1,1,2691420,2696280,2,4
HM07,HM07-0603-0107.mat,3.83579455564639,1,4,12,2,2,1,2717060,2720580,2,3
HM07,HM07-0603-0107.mat,8.88759708246442,0,4,13,1,2,2,2741480,2744700,1,2
HM07,HM07-0603-0107.mat,10.3188986780334,0,4,14,1,2,2,2759940,2764660,1,2
HM07,HM07-0603-0107.mat,13.3978989556397,1,4,15,1,1,2,2777860,2785680,1,1
HM07,HM07-0603-0107.mat,4.16764074306401,0,4,16,2,1,1,2806980,2809120,1,4
HM07,HM07-0603-0107.mat,8.85503796800187,0,4,17,2,1,1,2855200,2862800,1,4
HM07,HM07-0603-0107.mat,3.93454828648171,0,4,18,2,1,1,2884820,2887960,1,4
HM07,HM07-0603-0107.mat,4.65398062628251,1,4,19,2,2,1,2904140,2908260,1,3
HM07,HM07-0603-0107.mat,18.8936059325003,0,4,20,1,2,2,2927740,2941260,1,2
HM07,HM07-0603-0107.mat,14.0566690222052,0,4,21,1,2,2,2993560,2999440,1,2
HM07,HM07-0603-0107.mat,8.9431212372166,1,4,22,1,1,2,3014040,3017140,2,1
HM07,HM07-0603-0107.mat,4.57489714986403,0,4,23,2,1,1,3038280,3041820,2,4
HM07,HM07-0603-0107.mat,9.69598039472148,1,4,24,2,2,1,3061440,3069740,2,3
