Trial,Correct,Strategy,Start zone
1,0,3,1
2,1,3,1
3,1,3,1
4,0,3,2
5,1,3,2
6,1,3,1
7,1,3,1
8,1,3,1
9,1,3,2
10,1,3,2
11,1,3,1
12,1,3,1
13,1,3,2
14,1,3,1
15,1,3,1
16,0,1,2
17,1,1,2
18,1,1,2
19,1,1,2
20,0,1,2
21,0,1,2
22,1,1,2
23,0,1,1
24,1,1,1
25,1,1,2
26,1,1,2
27,0,1,2
28,1,1,2
29,1,1,1
30,1,1,1
31,1,1,1
32,0,1,2
33,1,1,2
34,1,1,1
35,1,1,2
36,1,1,1
37,1,1,2
38,1,1,2
39,0,2,2
40,0,2,2
41,0,2,2
42,0,2,2
43,0,2,2
44,0,4,1
45,0,4,1
46,1,4,1
47,0,4,1
48,0,4,1
49,1,4,1
50,1,4,2
51,0,4,1
52,0,4,1
53,1,4,1
54,0,4,1
55,1,4,1
56,0,4,1
57,0,4,1
58,0,4,1
59,1,4,1
60,0,4,2
61,1,4,2
62,0,4,2
63,1,4,2
64,0,4,1
65,1,4,1
66,0,4,1
67,1,4,1
68,0,4,2
69,1,4,2
70,0,4,1
71,1,4,1
72,0,4,1
73,0,4,1
74,1,4,1
75,1,4,2
76,0,4,2
77,1,4,2
78,0,4,2
79,1,4,2
80,1,4,2
81,0,4,1
82,1,4,1
83,1,4,2
84,1,4,2
85,1,4,2
86,0,4,1
87,0,4,1
88,0,4,1
89,1,4,1
90,1,4,1
91,0,4,1
92,1,4,1
93,1,4,2
94,0,4,1
95,1,4,1
96,1,4,2
97,0,4,1
98,1,4,1
99,1,4,2
100,0,4,2
101,1,4,2
102,1,4,2
103,0,4,1
104,1,4,1
105,0,4,1
106,1,4,1
107,1,4,2
108,0,4,1
109,0,4,1
110,1,4,1
111,1,4,2
112,1,4,2
113,1,4,2
114,0,4,1
115,1,4,1
116,1,4,2
117,0,4,1
118,1,4,1
119,1,4,2
120,1,4,2
121,0,4,2
122,1,4,2
123,1,4,1
124,1,4,2
125,1,4,1
126,1,4,2
127,1,4,2
128,0,4,1
129,1,4,1
130,0,4,1
131,0,4,1
132,0,4,1
133,1,4,1
134,1,4,1
135,1,4,2
136,1,4,1
137,1,4,1
138,0,4,2
139,1,1,1
140,0,1,1
141,0,1,1
142,1,1,1
143,1,1,2
144,1,1,1
145,1,1,1
146,1,1,1
147,1,1,2
148,1,1,2
149,1,1,1
150,1,1,1
151,1,1,2
152,1,1,1
153,1,1,1
154,0,2,2
155,0,2,2
156,0,2,2
157,0,2,2
158,0,2,2
159,1,2,2
160,0,2,2
161,1,2,2
162,0,2,2
163,0,2,2
164,1,2,2
165,0,2,2
166,1,2,2
167,0,2,1
168,1,2,1
169,1,2,2
170,1,2,2
171,0,2,2
172,0,2,2
173,1,2,2
174,1,2,1
175,0,2,1
176,1,2,1
177,1,2,1
178,0,2,2
179,1,2,2
180,1,2,1
181,1,2,2
182,1,2,1
183,1,2,2
184,1,2,2
185,0,2,2
186,1,2,2
187,1,2,1
188,1,2,1
189,1,2,2
190,1,2,1
191,1,3,2
192,0,3,2
193,1,3,2
194,0,4,1
195,0,4,1
196,1,4,1
197,0,4,1
198,0,4,1
199,1,4,1
200,1,4,2
201,0,4,1
202,0,4,1
203,1,4,1
204,0,4,1
205,1,4,1
206,0,4,1
207,0,4,1
208,0,4,1
209,1,4,1
210,0,4,2
211,1,4,2
212,0,4,2
213,1,4,2
214,0,4,1
215,1,4,1
216,0,4,1
217,1,4,1
218,0,4,2
219,1,4,2
220,0,4,1
221,1,4,1
222,0,4,1
223,0,4,1
224,1,4,1
225,1,4,2
226,0,4,2
227,1,4,2
228,0,4,2
229,1,4,2
230,1,4,2
231,0,4,1
232,1,4,1
233,1,4,2
234,1,4,2
235,1,4,2
236,0,4,1
237,0,4,1
238,0,4,1
239,1,4,1
240,1,4,1
241,0,4,1
242,1,4,1
243,1,4,2
244,0,4,1
245,1,4,1
246,1,4,2
247,0,4,1
248,1,4,1
249,1,4,2
250,0,4,2
251,1,4,2
252,1,4,2
253,0,4,1
254,1,4,1
255,0,4,1
256,1,4,1
257,1,4,2
258,0,4,1
259,0,4,1
260,1,4,1
261,1,4,2
262,1,4,2
263,1,4,2
264,0,4,1
265,1,4,1
266,1,4,2
267,0,4,1
268,1,4,1
269,1,4,2
270,1,4,2
271,0,4,2
272,1,4,2
273,1,4,1
274,1,4,2
275,1,4,1
276,1,4,2
277,1,4,2
278,0,4,1
279,1,4,1
280,0,4,1
281,0,4,1
282,0,4,1
283,1,4,1
284,1,4,1
285,1,4,2
286,1,4,1
287,1,4,1
288,0,4,2
289,1,1,1
290,0,1,1
291,0,1,1
292,1,1,1
293,1,1,2
294,1,1,1
295,1,1,1
296,1,1,1
297,1,1,2
298,1,1,2
299,1,1,1
300,1,1,1
301,1,1,2
302,1,1,1
303,1,1,1
304,0,2,2
305,0,2,2
306,0,2,2
307,0,2,2
308,0,2,2
309,1,2,2
310,0,2,2
311,1,2,2
312,0,2,2
313,0,2,2
314,1,2,2
315,0,2,2
316,1,2,2
317,0,2,1
318,1,2,1
319,1,2,2
320,1,2,2
321,0,2,2
322,0,2,2
323,1,2,2
324,1,2,1
325,0,2,1
326,1,2,1
327,1,2,1
328,0,2,2
329,1,2,2
330,1,2,1
331,1,2,2
332,1,2,1
333,1,2,2
334,1,2,2
335,0,2,2
336,1,2,2
337,1,2,1
338,1,2,1
339,1,2,2
340,1,2,1
341,1,3,2
342,0,3,2
343,1,3,2
344,0,4,1
345,0,4,1
346,1,4,1
347,0,4,1
348,0,4,1
349,1,4,1
350,1,4,2
351,0,4,1
352,0,4,1
353,1,4,1
354,0,4,1
355,1,4,1
356,0,4,1
357,0,4,1
358,0,4,1
359,1,4,1
360,0,4,2
361,1,4,2
362,0,4,2
363,1,4,2
364,0,4,1
365,1,4,1
366,0,4,1
367,1,4,1
368,0,4,2
369,1,4,2
370,0,4,1
371,1,4,1
372,0,4,1
373,0,4,1
374,1,4,1
375,1,4,2
376,0,4,2
377,1,4,2
378,0,4,2
379,1,4,2
380,1,4,2
381,0,4,1
382,1,4,1
383,1,4,2
384,1,4,2
385,1,4,2
386,0,4,1
387,0,4,1
388,0,4,1
389,1,4,1
390,1,4,1
391,0,4,1
392,1,4,1
393,1,4,2
394,0,4,1
395,1,4,1
396,1,4,2
397,0,4,1
398,1,4,1
399,1,4,2
400,0,4,2
401,1,4,2
402,1,4,2
403,0,4,1
404,1,4,1
405,0,4,1
406,1,4,1
407,1,4,2
408,0,4,1
409,0,4,1
410,1,4,1
411,1,4,2
412,1,4,2
413,1,4,2
414,0,4,1
415,1,4,1
416,1,4,2
417,0,4,1
418,1,4,1
419,1,4,2
420,1,4,2
421,0,4,2
422,1,4,2
423,1,4,1
424,1,4,2
425,1,4,1
426,1,4,2
427,1,4,2
428,0,4,1
429,1,4,1
430,0,4,1
431,0,4,1
432,0,4,1
433,1,4,1
434,1,4,1
435,1,4,2
436,1,4,1
437,1,4,1
438,0,4,2
439,1,1,1
440,0,1,1
441,0,1,1
442,1,1,1
443,1,1,2
444,1,1,1
445,1,1,1
446,1,1,1
447,1,1,2
448,1,1,2
449,1,1,1
450,1,1,1
451,1,1,2
452,1,1,1
453,1,1,1
454,0,2,2
455,0,2,2
456,0,2,2
457,0,2,2
458,0,2,2
459,1,2,2
460,0,2,2
461,1,2,2
462,0,2,2
463,0,2,2
464,1,2,2
465,0,2,2
466,1,2,2
467,0,2,1
468,1,2,1
469,1,2,2
470,1,2,2
471,0,2,2
472,0,2,2
473,1,2,2
474,1,2,1
475,0,2,1
476,1,2,1
477,1,2,1
478,0,2,2
479,1,2,2
480,1,2,1
481,1,2,2
482,1,2,1
483,1,2,2
484,1,2,2
485,0,2,2
486,1,2,2
487,1,2,1
488,1,2,1
489,1,2,2
490,1,2,1
491,1,3,2
492,0,3,2
493,1,3,2
494,1,3,1
495,0,3,1
496,1,3,1
497,0,3,2
498,0,3,2
499,0,3,2
500,0,3,2
501,0,3,2
502,1,3,2
503,0,3,1
504,1,3,1
505,1,3,1
506,1,3,1
507,0,3,2
508,0,3,2
509,1,3,2
510,1,3,2
511,1,3,1
512,1,3,1
513,1,3,2
514,0,3,1
515,0,3,1
516,1,3,1
517,1,3,1
518,0,3,2
519,1,3,2
520,0,3,2
521,1,3,2
522,0,3,2
523,1,3,2
524,1,3,2
525,1,3,1
526,1,3,2
527,1,3,2
528,0,3,2
529,1,3,2
530,1,3,1
531,0,3,1
532,1,3,1
533,0,3,1
534,1,3,1
535,1,3,2
536,0,3,1
537,0,3,1
538,0,3,1
539,1,3,1
540,0,3,2
541,1,3,2
542,1,3,1
543,1,3,2
544,0,3,2
545,1,3,2
546,0,3,2
547,1,3,2
548,0,3,1
549,1,3,1
550,0,3,1
551,1,3,1
552,1,3,2
553,1,3,1
554,1,3,2
555,1,3,2
556,1,3,2
557,1,3,1
558,1,3,2
559,1,3,1
560,1,3,2
561,1,3,2
562,0,1,2
563,1,1,2
564,1,1,1
565,0,1,2
566,0,1,2
567,1,1,2
568,1,1,1
569,0,1,2
570,1,1,2
571,0,1,2
572,1,1,2
573,1,1,1
574,0,1,1
575,1,1,1
576,1,1,1
577,0,1,2
578,1,1,2
579,0,1,1
580,1,1,1
581,1,1,1
582,0,1,2
583,1,1,2
584,1,1,1
585,1,1,1
586,1,1,1
587,0,1,2
588,1,1,2
589,1,1,1
590,1,1,1
591,1,1,1
592,1,1,2
593,1,1,1
594,1,1,1
595,0,2,1
596,0,2,1
597,0,2,1
598,0,2,1
599,0,2,1
600,0,2,1
601,0,2,1
602,1,2,1
603,0,2,2
604,1,2,2
605,0,2,2
606,1,2,2
607,1,2,2
608,1,2,2
609,0,2,1
610,1,2,1
611,1,2,2
612,0,2,2
613,1,2,2
614,0,2,1
615,1,2,1
616,0,2,2
617,1,2,2
618,1,2,1
619,0,2,2
620,1,2,2
621,0,2,1
622,1,2,1
623,1,2,2
624,1,2,2
625,1,2,1
626,1,2,1
627,0,2,1
628,1,2,1
629,1,2,2
630,1,2,1
631,1,2,2
632,1,2,1
633,1,2,1
634,1,2,2
635,1,3,1
636,0,3,1
637,1,3,1
638,0,3,2
639,0,3,2
640,0,3,2
641,0,3,2
642,0,3,2
643,1,3,2
644,0,3,1
645,1,3,1
646,1,3,1
647,1,3,1
648,0,3,2
649,0,3,2
650,1,3,2
651,1,3,2
652,1,3,1
653,1,3,1
654,1,3,2
655,0,3,1
656,0,3,1
657,1,3,1
658,1,3,1
659,0,3,2
660,1,3,2
661,0,3,2
662,1,3,2
663,0,3,2
664,1,3,2
665,1,3,2
666,1,3,1
667,1,3,2
668,1,3,2
669,0,3,2
670,1,3,2
671,1,3,1
672,0,3,1
673,1,3,1
674,0,3,1
675,1,3,1
676,1,3,2
677,0,3,1
678,0,3,1
679,0,3,1
680,1,3,1
681,0,3,2
682,1,3,2
683,1,3,1
684,1,3,2
685,0,3,2
686,1,3,2
687,0,3,2
688,1,3,2
689,0,3,1
690,1,3,1
691,0,3,1
692,1,3,1
693,1,3,2
694,1,3,1
695,1,3,2
696,1,3,2
697,1,3,2
698,1,3,1
699,1,3,2
700,1,3,1
701,1,3,2
702,1,3,2
703,0,1,2
704,1,1,2
705,1,1,1
706,0,1,2
707,0,1,2
708,1,1,2
709,1,1,1
710,0,1,2
711,1,1,2
712,0,1,2
713,1,1,2
714,1,1,1
715,0,1,1
716,1,1,1
717,1,1,1
718,0,1,2
719,1,1,2
720,0,1,1
721,1,1,1
722,1,1,1
723,0,1,2
724,1,1,2
725,1,1,1
726,1,1,1
727,1,1,1
728,0,1,2
729,1,1,2
730,1,1,1
731,1,1,1
732,1,1,1
733,1,1,2
734,1,1,1
735,1,1,1
736,0,2,1
737,0,2,1
738,0,2,1
739,0,2,1
740,0,2,1
741,0,2,1
742,0,2,1
743,1,2,1
744,0,2,2
745,1,2,2
746,0,2,2
747,1,2,2
748,1,2,2
749,1,2,2
750,0,2,1
751,1,2,1
752,1,2,2
753,0,2,2
754,1,2,2
755,0,2,1
756,1,2,1
757,0,2,2
758,1,2,2
759,1,2,1
760,0,2,2
761,1,2,2
762,0,2,1
763,1,2,1
764,1,2,2
765,1,2,2
766,1,2,1
767,1,2,1
768,0,2,1
769,1,2,1
770,1,2,2
771,1,2,1
772,1,2,2
773,1,2,1
774,1,2,1
775,1,2,2
776,1,3,1
777,0,3,1
778,1,3,1
779,0,3,2
780,0,3,2
781,0,3,2
782,0,3,2
783,0,3,2
784,1,3,2
785,0,3,1
786,1,3,1
787,1,3,1
788,1,3,1
789,0,3,2
790,0,3,2
791,1,3,2
792,1,3,2
793,1,3,1
794,1,3,1
795,1,3,2
796,0,3,1
797,0,3,1
798,1,3,1
799,1,3,1
800,0,3,2
801,1,3,2
802,0,3,2
803,1,3,2
804,0,3,2
805,1,3,2
806,1,3,2
807,1,3,1
808,1,3,2
809,1,3,2
810,0,3,2
811,1,3,2
812,1,3,1
813,0,3,1
814,1,3,1
815,0,3,1
816,1,3,1
817,1,3,2
818,0,3,1
819,0,3,1
820,0,3,1
821,1,3,1
822,0,3,2
823,1,3,2
824,1,3,1
825,1,3,2
826,0,3,2
827,1,3,2
828,0,3,2
829,1,3,2
830,0,3,1
831,1,3,1
832,0,3,1
833,1,3,1
834,1,3,2
835,1,3,1
836,1,3,2
837,1,3,2
838,1,3,2
839,1,3,1
840,1,3,2
841,1,3,1
842,1,3,2
843,1,3,2
844,0,1,2
845,1,1,2
846,1,1,1
847,0,1,2
848,0,1,2
849,1,1,2
850,1,1,1
851,0,1,2
852,1,1,2
853,0,1,2
854,1,1,2
855,1,1,1
856,0,1,1
857,1,1,1
858,1,1,1
859,0,1,2
860,1,1,2
861,0,1,1
862,1,1,1
863,1,1,1
864,0,1,2
865,1,1,2
866,1,1,1
867,1,1,1
868,1,1,1
869,0,1,2
870,1,1,2
871,1,1,1
872,1,1,1
873,1,1,1
874,1,1,2
875,1,1,1
876,1,1,1
877,0,2,1
878,0,2,1
879,0,2,1
880,0,2,1
881,0,2,1
882,0,2,1
883,0,2,1
884,1,2,1
885,0,2,2
886,1,2,2
887,0,2,2
888,1,2,2
889,1,2,2
890,1,2,2
891,0,2,1
892,1,2,1
893,1,2,2
894,0,2,2
895,1,2,2
896,0,2,1
897,1,2,1
898,0,2,2
899,1,2,2
900,1,2,1
901,0,2,2
902,1,2,2
903,0,2,1
904,1,2,1
905,1,2,2
906,1,2,2
907,1,2,1
908,1,2,1
909,0,2,1
910,1,2,1
911,1,2,2
912,1,2,1
913,1,2,2
914,1,2,1
915,1,2,1
916,1,2,2
917,1,3,1
918,0,3,1
919,1,3,1
920,0,3,2
921,0,3,2
922,0,3,2
923,0,3,2
924,0,3,2
925,1,3,2
926,0,3,1
927,1,3,1
928,1,3,1
929,1,3,1
930,0,3,2
931,0,3,2
932,1,3,2
933,1,3,2
934,1,3,1
935,1,3,1
936,1,3,2
937,0,3,1
938,0,3,1
939,1,3,1
940,1,3,1
941,0,3,2
942,1,3,2
943,0,3,2
944,1,3,2
945,0,3,2
946,1,3,2
947,1,3,2
948,1,3,1
949,1,3,2
950,1,3,2
951,0,3,2
952,1,3,2
953,1,3,1
954,0,3,1
955,1,3,1
956,0,3,1
957,1,3,1
958,1,3,2
959,0,3,1
960,0,3,1
961,0,3,1
962,1,3,1
963,0,3,2
964,1,3,2
965,1,3,1
966,1,3,2
967,0,3,2
968,1,3,2
969,0,3,2
970,1,3,2
971,0,3,1
972,1,3,1
973,0,3,1
974,1,3,1
975,1,3,2
976,1,3,1
977,1,3,2
978,1,3,2
979,1,3,2
980,1,3,1
981,1,3,2
982,1,3,1
983,1,3,2
984,1,3,2
985,0,1,2
986,1,1,2
987,1,1,1
988,0,1,2
989,0,1,2
990,1,1,2
991,1,1,1
992,0,1,2
993,1,1,2
994,0,1,2
995,1,1,2
996,1,1,1
997,0,1,1
998,1,1,1
999,1,1,1
1000,0,1,2
1001,1,1,2
1002,0,1,1
1003,1,1,1
1004,1,1,1
1005,0,1,2
1006,1,1,2
1007,1,1,1
1008,1,1,1
1009,1,1,1
1010,0,1,2
1011,1,1,2
1012,1,1,1
1013,1,1,1
1014,1,1,1
1015,1,1,2
1016,1,1,1
1017,1,1,1
1018,0,2,1
1019,0,2,1
1020,0,2,1
1021,0,2,1
1022,0,2,1
1023,0,2,1
1024,0,2,1
1025,1,2,1
1026,0,2,2
1027,1,2,2
1028,0,2,2
1029,1,2,2
1030,1,2,2
1031,1,2,2
1032,0,2,1
1033,1,2,1
1034,1,2,2
1035,0,2,2
1036,1,2,2
1037,0,2,1
1038,1,2,1
1039,0,2,2
1040,1,2,2
1041,1,2,1
1042,0,2,2
1043,1,2,2
1044,0,2,1
1045,1,2,1
1046,1,2,2
1047,1,2,2
1048,1,2,1
1049,1,2,1
1050,0,2,1
1051,1,2,1
1052,1,2,2
1053,1,2,1
1054,1,2,2
1055,1,2,1
1056,1,2,1
1057,1,2,2
1058,1,3,1
1059,0,3,1
1060,1,3,1
1061,0,3,2
1062,0,3,2
1063,0,3,2
1064,0,3,2
1065,0,3,2
1066,1,3,2
1067,0,3,1
1068,1,3,1
1069,1,3,1
1070,1,3,1
1071,0,3,2
1072,0,3,2
1073,1,3,2
1074,1,3,2
1075,1,3,1
1076,1,3,1
1077,1,3,2
1078,0,3,1
1079,0,3,1
1080,1,3,1
1081,1,3,1
1082,0,3,2
1083,1,3,2
1084,0,3,2
1085,1,3,2
1086,0,3,2
1087,1,3,2
1088,1,3,2
1089,1,3,1
1090,1,3,2
1091,1,3,2
1092,0,3,2
1093,1,3,2
1094,1,3,1
1095,0,3,1
1096,1,3,1
1097,0,3,1
1098,1,3,1
1099,1,3,2
1100,0,3,1
1101,0,3,1
1102,0,3,1
1103,1,3,1
1104,0,3,2
1105,1,3,2
1106,1,3,1
1107,1,3,2
1108,0,3,2
1109,1,3,2
1110,0,3,2
1111,1,3,2
1112,0,3,1
1113,1,3,1
1114,0,3,1
1115,1,3,1
1116,1,3,2
1117,1,3,1
1118,1,3,2
1119,1,3,2
1120,1,3,2
1121,1,3,1
1122,1,3,2
1123,1,3,1
1124,1,3,2
1125,1,3,2
1126,0,1,2
1127,1,1,2
1128,1,1,1
1129,0,1,2
1130,0,1,2
1131,1,1,2
1132,1,1,1
1133,0,1,2
1134,1,1,2
1135,0,1,2
1136,1,1,2
1137,1,1,1
1138,0,1,1
1139,1,1,1
1140,1,1,1
1141,0,1,2
1142,1,1,2
1143,0,1,1
1144,1,1,1
1145,1,1,1
1146,0,1,2
1147,1,1,2
1148,1,1,1
1149,1,1,1
1150,1,1,1
1151,0,1,2
1152,1,1,2
1153,1,1,1
1154,1,1,1
1155,1,1,1
1156,1,1,2
1157,1,1,1
1158,1,1,1
1159,0,2,1
1160,0,2,1
1161,0,2,1
1162,0,2,1
1163,0,2,1
1164,0,2,1
1165,0,2,1
1166,1,2,1
1167,0,2,2
1168,1,2,2
1169,0,2,2
1170,1,2,2
1171,1,2,2
1172,1,2,2
1173,0,2,1
1174,1,2,1
1175,1,2,2
1176,0,2,2
1177,1,2,2
1178,0,2,1
1179,1,2,1
1180,0,2,2
1181,1,2,2
1182,1,2,1
1183,0,2,2
1184,1,2,2
1185,0,2,1
1186,1,2,1
1187,1,2,2
1188,1,2,2
1189,1,2,1
1190,1,2,1
1191,0,2,1
1192,1,2,1
1193,1,2,2
1194,1,2,1
1195,1,2,2
1196,1,2,1
1197,1,2,1
1198,1,2,2
1199,1,3,1
1200,0,3,1
1201,1,3,1
1202,0,3,2
1203,0,3,2
1204,0,3,2
1205,0,3,2
1206,0,3,2
1207,1,3,2
1208,0,3,1
1209,1,3,1
1210,1,3,1
1211,1,3,1
1212,0,3,2
1213,0,3,2
1214,1,3,2
1215,1,3,2
1216,1,3,1
1217,1,3,1
1218,1,3,2
1219,0,3,1
1220,0,3,1
1221,1,3,1
1222,1,3,1
1223,0,3,2
1224,1,3,2
1225,0,3,2
1226,1,3,2
1227,0,3,2
1228,1,3,2
1229,1,3,2
1230,1,3,1
1231,1,3,2
1232,1,3,2
1233,0,3,2
1234,1,3,2
1235,1,3,1
1236,0,3,1
1237,1,3,1
1238,0,3,1
1239,1,3,1
1240,1,3,2
1241,0,3,1
1242,0,3,1
1243,0,3,1
1244,1,3,1
1245,0,3,2
1246,1,3,2
1247,1,3,1
1248,1,3,2
1249,0,3,2
1250,1,3,2
1251,0,3,2
1252,1,3,2
1253,0,3,1
1254,1,3,1
1255,0,3,1
1256,1,3,1
1257,1,3,2
1258,1,3,1
1259,1,3,2
1260,1,3,2
1261,1,3,2
1262,1,3,1
1263,1,3,2
1264,1,3,1
1265,1,3,2
1266,1,3,2
1267,0,1,2
1268,1,1,2
1269,1,1,1
1270,0,1,2
1271,0,1,2
1272,1,1,2
1273,1,1,1
1274,0,1,2
1275,1,1,2
1276,0,1,2
1277,1,1,2
1278,1,1,1
1279,0,1,1
1280,1,1,1
1281,1,1,1
1282,0,1,2
1283,1,1,2
1284,0,1,1
1285,1,1,1
1286,1,1,1
1287,0,1,2
1288,1,1,2
1289,1,1,1
1290,1,1,1
1291,1,1,1
1292,0,1,2
1293,1,1,2
1294,1,1,1
1295,1,1,1
1296,1,1,1
1297,1,1,2
1298,1,1,1
1299,1,1,1
1300,0,2,1
1301,0,2,1
1302,0,2,1
1303,0,2,1
1304,0,2,1
1305,0,2,1
1306,0,2,1
1307,1,2,1
1308,0,2,2
1309,1,2,2
1310,0,2,2
1311,1,2,2
1312,1,2,2
1313,1,2,2
1314,0,2,1
1315,1,2,1
1316,1,2,2
1317,0,2,2
1318,1,2,2
1319,0,2,1
1320,1,2,1
1321,0,2,2
1322,1,2,2
1323,1,2,1
1324,0,2,2
1325,1,2,2
1326,0,2,1
1327,1,2,1
1328,1,2,2
1329,1,2,2
1330,1,2,1
1331,1,2,1
1332,0,2,1
1333,1,2,1
1334,1,2,2
1335,1,2,1
1336,1,2,2
1337,1,2,1
1338,1,2,1
1339,1,2,2
1340,1,3,1
1341,0,3,1
1342,1,3,1
1343,0,3,2
1344,0,3,2
1345,0,3,2
1346,0,3,2
1347,0,3,2
1348,1,3,2
1349,0,3,1
1350,1,3,1
1351,1,3,1
1352,1,3,1
1353,0,3,2
1354,0,3,2
1355,1,3,2
1356,1,3,2
1357,1,3,1
1358,1,3,1
1359,1,3,2
1360,0,3,1
1361,0,3,1
1362,1,3,1
1363,1,3,1
1364,0,3,2
1365,1,3,2
1366,0,3,2
1367,1,3,2
1368,0,3,2
1369,1,3,2
1370,1,3,2
1371,1,3,1
1372,1,3,2
1373,1,3,2
1374,0,3,2
1375,1,3,2
1376,1,3,1
1377,0,3,1
1378,1,3,1
1379,0,3,1
1380,1,3,1
1381,1,3,2
1382,0,3,1
1383,0,3,1
1384,0,3,1
1385,1,3,1
1386,0,3,2
1387,1,3,2
1388,1,3,1
1389,1,3,2
1390,0,3,2
1391,1,3,2
1392,0,3,2
1393,1,3,2
1394,0,3,1
1395,1,3,1
1396,0,3,1
1397,1,3,1
1398,1,3,2
1399,1,3,1
1400,1,3,2
1401,1,3,2
