Trial,Correct,Strategy,Start zone
1402,1,3,2
1403,1,3,1
1404,1,3,2
1405,1,3,1
1406,1,3,2
1407,1,3,2
1408,0,1,2
1409,1,1,2
1410,1,1,1
1411,0,1,2
1412,0,1,2
1413,1,1,2
1414,1,1,1
1415,0,1,2
1416,1,1,2
1417,0,1,2
1418,1,1,2
1419,1,1,1
1420,0,1,1
1421,1,1,1
1422,1,1,1
1423,0,1,2
1424,1,1,2
1425,0,1,1
1426,1,1,1
1427,1,1,1
1428,0,1,2
1429,1,1,2
1430,1,1,1
1431,1,1,1
1432,1,1,1
1433,0,1,2
1434,1,1,2
1435,1,1,1
1436,1,1,1
1437,1,1,1
1438,1,1,2
1439,1,1,1
1440,1,1,1
1441,0,2,1
1442,0,2,1
1443,0,2,1
1444,0,2,1
1445,0,2,1
1446,0,2,1
1447,0,2,1
1448,1,2,1
1449,0,2,2
1450,1,2,2
1451,0,2,2
1452,1,2,2
1453,1,2,2
1454,1,2,2
1455,0,2,1
1456,1,2,1
1457,1,2,2
1458,0,2,2
1459,1,2,2
1460,0,2,1
1461,1,2,1
1462,0,2,2
1463,1,2,2
1464,1,2,1
1465,0,2,2
1466,1,2,2
1467,0,2,1
1468,1,2,1
1469,1,2,2
1470,1,2,2
1471,1,2,1
1472,1,2,1
1473,0,2,1
1474,1,2,1
1475,1,2,2
1476,1,2,1
1477,1,2,2
1478,1,2,1
1479,1,2,1
1480,1,2,2
1481,1,3,1
1482,0,3,1
1483,1,3,1
1484,0,3,2
1485,0,3,2
1486,0,3,2
1487,0,3,2
1488,0,3,2
1489,1,3,2
1490,0,3,1
1491,1,3,1
1492,1,3,1
1493,1,3,1
1494,0,3,2
1495,0,3,2
1496,1,3,2
1497,1,3,2
1498,1,3,1
1499,1,3,1
1500,1,3,2
1501,0,3,1
1502,0,3,1
1503,1,3,1
1504,1,3,1
1505,0,3,2
1506,1,3,2
1507,0,3,2
1508,1,3,2
1509,0,3,2
1510,1,3,2
1511,1,3,2
1512,1,3,1
1513,1,3,2
1514,1,3,2
1515,0,3,2
1516,1,3,2
1517,1,3,1
1518,0,3,1
1519,1,3,1
1520,0,3,1
1521,1,3,1
1522,1,3,2
1523,0,3,1
1524,0,3,1
1525,0,3,1
1526,1,3,1
1527,0,3,2
1528,1,3,2
1529,1,3,1
1530,1,3,2
1531,0,3,2
1532,1,3,2
1533,0,3,2
1534,1,3,2
1535,0,3,1
1536,1,3,1
1537,0,3,1
1538,1,3,1
1539,1,3,2
1540,1,3,1
1541,1,3,2
1542,1,3,2
1543,1,3,2
1544,1,3,1
1545,1,3,2
1546,1,3,1
1547,1,3,2
1548,1,3,2
1549,0,1,2
1550,1,1,2
1551,1,1,1
1552,0,1,2
1553,0,1,2
1554,1,1,2
1555,1,1,1
1556,0,1,2
1557,1,1,2
1558,0,1,2
1559,1,1,2
1560,1,1,1
1561,0,1,1
1562,1,1,1
1563,1,1,1
1564,0,1,2
1565,1,1,2
1566,0,1,1
1567,1,1,1
1568,1,1,1
1569,0,1,2
1570,1,1,2
1571,1,1,1
1572,1,1,1
1573,1,1,1
1574,0,1,2
1575,1,1,2
1576,1,1,1
1577,1,1,1
1578,1,1,1
1579,1,1,2
1580,1,1,1
1581,1,1,1
1582,0,2,1
1583,0,2,1
1584,0,2,1
1585,0,2,1
1586,0,2,1
1587,0,2,1
1588,0,2,1
1589,1,2,1
1590,0,2,2
1591,1,2,2
1592,0,2,2
1593,1,2,2
1594,1,2,2
1595,1,2,2
1596,0,2,1
1597,1,2,1
1598,1,2,2
1599,0,2,2
1600,1,2,2
1601,0,2,1
1602,1,2,1
1603,0,2,2
1604,1,2,2
1605,1,2,1
1606,0,2,2
1607,1,2,2
1608,0,2,1
1609,1,2,1
1610,1,2,2
1611,1,2,2
1612,1,2,1
1613,1,2,1
1614,0,2,1
1615,1,2,1
1616,1,2,2
1617,1,2,1
1618,1,2,2
1619,1,2,1
1620,1,2,1
1621,1,2,2
1622,0,4,1
1623,1,4,1
1624,0,4,1
1625,1,4,1
1626,0,4,2
1627,0,4,2
1628,1,4,2
1629,0,4,1
1630,1,4,1
1631,1,4,1
1632,1,4,1
1633,0,4,2
1634,0,4,2
1635,1,4,2
1636,0,4,2
1637,1,4,2
1638,0,4,1
1639,1,4,1
1640,1,4,1
1641,1,4,2
1642,1,4,1
1643,1,4,1
1644,1,4,2
1645,0,4,2
1646,1,4,2
1647,0,4,2
1648,1,4,2
1649,0,4,2
1650,1,4,2
1651,1,4,1
1652,1,4,2
1653,0,4,2
1654,1,4,2
1655,0,4,2
1656,1,4,2
1657,1,4,1
1658,1,4,1
1659,0,4,1
1660,1,4,1
1661,1,4,2
1662,1,4,1
1663,1,4,2
1664,1,4,1
1665,1,4,2
1666,0,4,2
1667,1,4,2
1668,0,4,2
1669,1,4,2
1670,0,4,1
1671,1,4,1
1672,1,4,1
1673,0,4,2
1674,1,4,2
1675,1,4,1
1676,0,4,2
1677,1,4,2
1678,0,4,2
1679,1,4,2
1680,0,4,2
1681,1,4,2
1682,1,4,1
1683,1,4,2
1684,0,4,1
1685,1,4,1
1686,1,4,2
1687,1,4,2
1688,0,4,2
1689,1,4,2
1690,1,4,1
1691,1,4,2
1692,0,4,1
1693,1,4,1
1694,1,4,2
1695,1,4,2
1696,1,4,1
1697,1,4,1
1698,1,4,1
1699,0,4,2
1700,1,4,2
1701,1,4,1
1702,1,4,1
1703,1,4,2
1704,1,2,1
1705,1,2,1
1706,1,2,1
1707,0,2,2
1708,1,2,2
1709,1,2,1
1710,1,2,1
1711,1,2,1
1712,0,2,2
1713,1,2,2
1714,1,2,1
1715,1,2,1
1716,0,2,1
1717,0,2,1
1718,1,2,1
1719,0,2,2
1720,1,2,2
1721,0,2,2
1722,1,2,2
1723,1,2,2
1724,0,2,2
1725,1,2,2
1726,0,2,1
1727,1,2,1
1728,0,2,2
1729,1,2,2
1730,1,2,2
1731,1,2,1
1732,1,2,2
1733,1,2,1
1734,1,2,2
1735,1,2,1
1736,1,2,2
1737,1,2,2
1738,1,2,1
1739,1,2,1
1740,0,1,1
1741,1,1,1
1742,0,1,2
1743,0,1,2
1744,0,1,2
1745,0,1,2
1746,0,1,2
1747,1,1,2
1748,0,1,1
1749,0,1,1
1750,1,1,1
1751,1,1,2
1752,1,1,1
1753,1,1,1
1754,1,1,2
1755,1,1,2
1756,0,1,2
1757,1,1,2
1758,0,1,2
1759,0,1,2
1760,1,1,2
1761,1,1,1
1762,1,1,2
1763,0,1,2
1764,1,1,2
1765,1,1,2
1766,1,1,2
1767,0,1,1
1768,1,1,1
1769,1,1,2
1770,1,1,2
1771,1,1,2
1772,1,1,1
1773,1,1,2
1774,1,1,2
1775,0,4,1
1776,1,4,1
1777,0,4,1
1778,1,4,1
1779,0,4,2
1780,0,4,2
1781,1,4,2
1782,0,4,1
1783,1,4,1
1784,1,4,1
1785,1,4,1
1786,0,4,2
1787,0,4,2
1788,1,4,2
1789,0,4,2
1790,1,4,2
1791,0,4,1
1792,1,4,1
1793,1,4,1
1794,1,4,2
1795,1,4,1
1796,1,4,1
1797,1,4,2
1798,0,4,2
1799,1,4,2
1800,0,4,2
1801,1,4,2
1802,0,4,2
1803,1,4,2
1804,1,4,1
1805,1,4,2
1806,0,4,2
1807,1,4,2
1808,0,4,2
1809,1,4,2
1810,1,4,1
1811,1,4,1
1812,0,4,1
1813,1,4,1
1814,1,4,2
1815,1,4,1
1816,1,4,2
1817,1,4,1
1818,1,4,2
1819,0,4,2
1820,1,4,2
1821,0,4,2
1822,1,4,2
1823,0,4,1
1824,1,4,1
1825,1,4,1
1826,0,4,2
1827,1,4,2
1828,1,4,1
1829,0,4,2
1830,1,4,2
1831,0,4,2
1832,1,4,2
1833,0,4,2
1834,1,4,2
1835,1,4,1
1836,1,4,2
1837,0,4,1
1838,1,4,1
1839,1,4,2
1840,1,4,2
1841,0,4,2
1842,1,4,2
1843,1,4,1
1844,1,4,2
1845,0,4,1
1846,1,4,1
1847,1,4,2
1848,1,4,2
1849,1,4,1
1850,1,4,1
1851,1,4,1
1852,0,4,2
1853,1,4,2
1854,1,4,1
1855,1,4,1
1856,1,4,2
1857,1,2,1
1858,1,2,1
1859,1,2,1
1860,0,2,2
1861,1,2,2
1862,1,2,1
1863,1,2,1
1864,1,2,1
1865,0,2,2
1866,1,2,2
1867,1,2,1
1868,1,2,1
1869,0,2,1
1870,0,2,1
1871,1,2,1
1872,0,2,2
1873,1,2,2
1874,0,2,2
1875,1,2,2
1876,1,2,2
1877,0,2,2
1878,1,2,2
1879,0,2,1
1880,1,2,1
1881,0,2,2
1882,1,2,2
1883,1,2,2
1884,1,2,1
1885,1,2,2
1886,1,2,1
1887,1,2,2
1888,1,2,1
1889,1,2,2
1890,1,2,2
1891,1,2,1
1892,1,2,1
1893,0,1,1
1894,1,1,1
1895,0,1,2
1896,0,1,2
1897,0,1,2
1898,0,1,2
1899,0,1,2
1900,1,1,2
1901,0,1,1
1902,0,1,1
1903,1,1,1
1904,1,1,2
1905,1,1,1
1906,1,1,1
1907,1,1,2
1908,1,1,2
1909,0,1,2
1910,1,1,2
1911,0,1,2
1912,0,1,2
1913,1,1,2
1914,1,1,1
1915,1,1,2
1916,0,1,2
1917,1,1,2
1918,1,1,2
1919,1,1,2
1920,0,1,1
1921,1,1,1
1922,1,1,2
1923,1,1,2
1924,1,1,2
1925,1,1,1
1926,1,1,2
1927,1,1,2
1928,0,4,1
1929,1,4,1
1930,0,4,1
1931,1,4,1
1932,0,4,2
1933,0,4,2
1934,1,4,2
1935,0,4,1
1936,1,4,1
1937,1,4,1
1938,1,4,1
1939,0,4,2
1940,0,4,2
1941,1,4,2
1942,0,4,2
1943,1,4,2
1944,0,4,1
1945,1,4,1
1946,1,4,1
1947,1,4,2
1948,1,4,1
1949,1,4,1
1950,1,4,2
1951,0,4,2
1952,1,4,2
1953,0,4,2
1954,1,4,2
1955,0,4,2
1956,1,4,2
1957,1,4,1
1958,1,4,2
1959,0,4,2
1960,1,4,2
1961,0,4,2
1962,1,4,2
1963,1,4,1
1964,1,4,1
1965,0,4,1
1966,1,4,1
1967,1,4,2
1968,1,4,1
1969,1,4,2
1970,1,4,1
1971,1,4,2
1972,0,4,2
1973,1,4,2
1974,0,4,2
1975,1,4,2
1976,0,4,1
1977,1,4,1
1978,1,4,1
1979,0,4,2
1980,1,4,2
1981,1,4,1
1982,0,4,2
1983,1,4,2
1984,0,4,2
1985,1,4,2
1986,0,4,2
1987,1,4,2
1988,1,4,1
1989,1,4,2
1990,0,4,1
1991,1,4,1
1992,1,4,2
1993,1,4,2
1994,0,4,2
1995,1,4,2
1996,1,4,1
1997,1,4,2
1998,0,4,1
1999,1,4,1
2000,1,4,2
2001,1,4,2
2002,1,4,1
2003,1,4,1
2004,1,4,1
2005,0,4,2
2006,1,4,2
2007,1,4,1
2008,1,4,1
2009,1,4,2
2010,1,2,1
2011,1,2,1
2012,1,2,1
2013,0,2,2
2014,1,2,2
2015,1,2,1
2016,1,2,1
2017,1,2,1
2018,0,2,2
2019,1,2,2
2020,1,2,1
2021,1,2,1
2022,0,2,1
2023,0,2,1
2024,1,2,1
2025,0,2,2
2026,1,2,2
2027,0,2,2
2028,1,2,2
2029,1,2,2
2030,0,2,2
2031,1,2,2
2032,0,2,1
2033,1,2,1
2034,0,2,2
2035,1,2,2
2036,1,2,2
2037,1,2,1
2038,1,2,2
2039,1,2,1
2040,1,2,2
2041,1,2,1
2042,1,2,2
2043,1,2,2
2044,1,2,1
2045,1,2,1
2046,0,1,1
2047,1,1,1
2048,0,1,2
2049,0,1,2
2050,0,1,2
2051,0,1,2
2052,0,1,2
2053,1,1,2
2054,0,1,1
2055,0,1,1
2056,1,1,1
2057,1,1,2
2058,1,1,1
2059,1,1,1
2060,1,1,2
2061,1,1,2
2062,0,1,2
2063,1,1,2
2064,0,1,2
2065,0,1,2
2066,1,1,2
2067,1,1,1
2068,1,1,2
2069,0,1,2
2070,1,1,2
2071,1,1,2
2072,1,1,2
2073,0,1,1
2074,1,1,1
2075,1,1,2
2076,1,1,2
2077,1,1,2
2078,1,1,1
2079,1,1,2
2080,1,1,2
2081,1,3,1
2082,0,3,1
2083,1,3,1
2084,0,3,2
2085,1,3,2
2086,1,3,1
2087,0,3,1
2088,1,3,1
2089,1,3,1
2090,0,3,2
2091,1,3,2
2092,0,3,2
2093,1,3,2
2094,0,3,1
2095,1,3,1
2096,1,3,1
2097,0,3,2
2098,1,3,2
2099,1,3,1
2100,0,3,1
2101,0,3,1
2102,1,3,1
2103,0,3,2
2104,1,3,2
2105,1,3,2
2106,0,3,2
2107,1,3,2
2108,0,3,2
2109,1,3,2
2110,1,3,1
2111,1,3,2
2112,0,3,2
2113,0,3,2
2114,1,3,2
2115,0,3,2
2116,1,3,2
2117,1,3,1
2118,1,3,1
2119,1,3,1
2120,1,3,2
2121,1,3,1
2122,1,3,2
2123,1,3,1
2124,1,3,2
2125,0,3,2
2126,1,3,2
2127,0,3,2
2128,1,3,2
2129,1,3,1
2130,1,3,1
2131,0,1,2
2132,1,1,2
2133,1,1,1
2134,0,1,2
2135,1,1,2
2136,1,1,2
2137,1,1,2
2138,1,1,1
2139,1,1,2
2140,1,1,1
2141,0,1,2
2142,1,1,2
2143,0,1,2
2144,1,1,2
2145,1,1,2
2146,1,1,1
2147,1,1,2
2148,1,1,1
2149,1,1,2
2150,0,2,2
2151,0,2,2
2152,1,2,2
2153,0,2,1
2154,0,2,1
2155,0,2,1
2156,0,2,1
2157,1,2,1
2158,0,2,1
2159,1,2,1
2160,0,2,1
2161,1,2,1
2162,1,2,2
2163,0,2,1
2164,1,2,1
2165,1,2,1
2166,0,2,2
2167,1,2,2
2168,1,2,1
2169,0,2,1
2170,1,2,1
2171,0,2,1
2172,1,2,1
2173,0,2,2
2174,1,2,2
2175,1,2,1
2176,1,2,1
2177,0,2,1
2178,1,2,1
2179,1,2,2
2180,1,2,1
2181,1,2,1
2182,1,2,1
2183,1,2,2
2184,1,2,2
2185,1,2,2
2186,0,2,2
2187,1,2,2
2188,1,2,1
2189,0,1,2
2190,1,3,1
2191,0,3,1
2192,1,3,1
2193,0,3,2
2194,1,3,2
2195,1,3,1
2196,0,3,1
2197,1,3,1
2198,1,3,1
2199,0,3,2
2200,1,3,2
2201,0,3,2
2202,1,3,2
2203,0,3,1
2204,1,3,1
2205,1,3,1
2206,0,3,2
2207,1,3,2
2208,1,3,1
2209,0,3,1
2210,0,3,1
2211,1,3,1
2212,0,3,2
2213,1,3,2
2214,1,3,2
2215,0,3,2
2216,1,3,2
2217,0,3,2
2218,1,3,2
2219,1,3,1
2220,1,3,2
2221,0,3,2
2222,0,3,2
2223,1,3,2
2224,0,3,2
2225,1,3,2
2226,1,3,1
2227,1,3,1
2228,1,3,1
2229,1,3,2
2230,1,3,1
2231,1,3,2
2232,1,3,1
2233,1,3,2
2234,0,3,2
2235,1,3,2
2236,0,3,2
2237,1,3,2
2238,1,3,1
2239,1,3,1
2240,0,1,2
2241,1,1,2
2242,1,1,1
2243,0,1,2
2244,1,1,2
2245,1,1,2
2246,1,1,2
2247,1,1,1
2248,1,1,2
2249,1,1,1
2250,0,1,2
2251,1,1,2
2252,0,1,2
2253,1,1,2
2254,1,1,2
2255,1,1,1
2256,1,1,2
2257,1,1,1
2258,1,1,2
2259,0,2,2
2260,0,2,2
2261,1,2,2
2262,0,2,1
2263,0,2,1
2264,0,2,1
2265,0,2,1
2266,1,2,1
2267,0,2,1
2268,1,2,1
2269,0,2,1
2270,1,2,1
2271,1,2,2
2272,0,2,1
2273,1,2,1
2274,1,2,1
2275,0,2,2
2276,1,2,2
2277,1,2,1
2278,0,2,1
2279,1,2,1
2280,0,2,1
2281,1,2,1
2282,0,2,2
2283,1,2,2
2284,1,2,1
2285,1,2,1
2286,0,2,1
2287,1,2,1
2288,1,2,2
2289,1,2,1
2290,1,2,1
2291,1,2,1
2292,1,2,2
2293,1,2,2
2294,1,2,2
2295,0,2,2
2296,1,2,2
2297,1,2,1
2298,0,1,2
2299,1,3,1
2300,0,3,1
2301,1,3,1
2302,0,3,2
2303,1,3,2
2304,1,3,1
2305,0,3,1
2306,1,3,1
2307,1,3,1
2308,0,3,2
2309,1,3,2
2310,0,3,2
2311,1,3,2
2312,0,3,1
2313,1,3,1
2314,1,3,1
2315,0,3,2
2316,1,3,2
2317,1,3,1
2318,0,3,1
2319,0,3,1
2320,1,3,1
2321,0,3,2
2322,1,3,2
2323,1,3,2
2324,0,3,2
2325,1,3,2
2326,0,3,2
2327,1,3,2
2328,1,3,1
2329,1,3,2
2330,0,3,2
2331,0,3,2
2332,1,3,2
2333,0,3,2
2334,1,3,2
2335,1,3,1
2336,1,3,1
2337,1,3,1
2338,1,3,2
2339,1,3,1
2340,1,3,2
2341,1,3,1
2342,1,3,2
2343,0,3,2
2344,1,3,2
2345,0,3,2
2346,1,3,2
2347,1,3,1
2348,1,3,1
2349,0,1,2
2350,1,1,2
2351,1,1,1
2352,0,1,2
2353,1,1,2
2354,1,1,2
2355,1,1,2
2356,1,1,1
2357,1,1,2
2358,1,1,1
2359,0,1,2
2360,1,1,2
2361,0,1,2
2362,1,1,2
2363,1,1,2
2364,1,1,1
2365,1,1,2
2366,1,1,1
2367,1,1,2
2368,0,2,2
2369,0,2,2
2370,1,2,2
2371,0,2,1
2372,0,2,1
2373,0,2,1
2374,0,2,1
2375,1,2,1
2376,0,2,1
2377,1,2,1
2378,0,2,1
2379,1,2,1
2380,1,2,2
2381,0,2,1
2382,1,2,1
2383,1,2,1
2384,0,2,2
2385,1,2,2
2386,1,2,1
2387,0,2,1
2388,1,2,1
2389,0,2,1
2390,1,2,1
2391,0,2,2
2392,1,2,2
2393,1,2,1
2394,1,2,1
2395,0,2,1
2396,1,2,1
2397,1,2,2
2398,1,2,1
2399,1,2,1
2400,1,2,1
2401,1,2,2
2402,1,2,2
2403,1,2,2
2404,0,2,2
2405,1,2,2
2406,1,2,1
2407,0,1,2
2408,1,3,1
2409,0,3,1
2410,1,3,1
2411,0,3,2
2412,1,3,2
2413,1,3,1
2414,0,3,1
2415,1,3,1
2416,1,3,1
2417,0,3,2
2418,1,3,2
2419,0,3,2
2420,1,3,2
2421,0,3,1
2422,1,3,1
2423,1,3,1
2424,0,3,2
2425,1,3,2
2426,1,3,1
2427,0,3,1
2428,0,3,1
2429,1,3,1
2430,0,3,2
2431,1,3,2
2432,1,3,2
2433,0,3,2
2434,1,3,2
2435,0,3,2
2436,1,3,2
2437,1,3,1
2438,1,3,2
2439,0,3,2
2440,0,3,2
2441,1,3,2
2442,0,3,2
2443,1,3,2
2444,1,3,1
2445,1,3,1
2446,1,3,1
2447,1,3,2
2448,1,3,1
2449,1,3,2
2450,1,3,1
2451,1,3,2
2452,0,3,2
2453,1,3,2
2454,0,3,2
2455,1,3,2
2456,1,3,1
2457,1,3,1
2458,0,1,2
2459,1,1,2
2460,1,1,1
2461,0,1,2
2462,1,1,2
2463,1,1,2
2464,1,1,2
2465,1,1,1
2466,1,1,2
2467,1,1,1
2468,0,1,2
2469,1,1,2
2470,0,1,2
2471,1,1,2
2472,1,1,2
2473,1,1,1
2474,1,1,2
2475,1,1,1
2476,1,1,2
2477,0,2,2
2478,0,2,2
2479,1,2,2
2480,0,2,1
2481,0,2,1
2482,0,2,1
2483,0,2,1
2484,1,2,1
2485,0,2,1
2486,1,2,1
2487,0,2,1
2488,1,2,1
2489,1,2,2
2490,0,2,1
2491,1,2,1
2492,1,2,1
2493,0,2,2
2494,1,2,2
2495,1,2,1
2496,0,2,1
2497,1,2,1
2498,0,2,1
2499,1,2,1
2500,0,2,2
2501,1,2,2
2502,1,2,1
2503,1,2,1
2504,0,2,1
2505,1,2,1
2506,1,2,2
2507,1,2,1
2508,1,2,1
2509,1,2,1
2510,1,2,2
2511,1,2,2
2512,1,2,2
2513,0,2,2
2514,1,2,2
2515,1,2,1
2516,0,1,2
2517,1,4,1
2518,0,4,1
2519,1,4,1
2520,0,4,2
2521,1,4,2
2522,0,4,1
2523,1,4,1
2524,0,4,1
2525,1,4,1
2526,1,4,1
2527,0,4,2
2528,0,4,2
2529,1,4,2
2530,1,4,2
2531,1,4,1
2532,0,4,1
2533,1,4,1
2534,1,4,2
2535,0,4,1
2536,1,4,1
2537,1,4,1
2538,1,4,2
2539,0,4,2
2540,1,4,2
2541,0,4,2
2542,1,4,2
2543,1,4,2
2544,0,4,1
2545,0,4,1
2546,1,4,1
2547,1,4,2
2548,0,4,2
2549,1,4,2
2550,1,4,2
2551,1,4,1
2552,1,4,1
2553,1,4,1
2554,1,4,2
2555,1,4,1
2556,1,4,2
2557,1,4,1
2558,1,4,2
2559,1,4,2
2560,0,2,2
2561,1,2,2
2562,1,2,1
2563,1,2,1
2564,0,2,2
2565,1,2,2
2566,1,2,1
2567,0,2,2
2568,1,2,2
2569,0,2,2
2570,1,2,2
2571,1,2,2
2572,1,2,1
2573,1,2,2
2574,1,2,1
2575,1,2,2
2576,0,2,2
2577,1,2,2
2578,1,2,2
2579,1,2,1
2580,1,2,2
2581,1,2,1
2582,1,2,2
2583,0,1,2
2584,0,1,2
2585,0,1,2
2586,0,1,2
2587,0,1,2
2588,1,1,2
2589,0,1,1
2590,0,1,1
2591,1,1,1
2592,0,1,1
2593,0,1,1
2594,0,1,1
2595,1,1,1
2596,0,1,1
2597,1,1,1
2598,1,1,2
2599,1,1,1
2600,0,1,1
2601,1,1,1
2602,0,1,2
2603,1,1,2
2604,1,1,1
2605,1,1,1
2606,1,1,1
2607,1,1,2
2608,1,1,1
2609,1,1,1
2610,1,1,1
2611,0,1,2
2612,1,1,2
2613,1,1,1
2614,1,1,1
2615,1,1,1
2616,1,4,1
2617,0,4,1
2618,1,4,1
2619,0,4,2
2620,1,4,2
2621,0,4,1
2622,1,4,1
2623,0,4,1
2624,1,4,1
2625,1,4,1
2626,0,4,2
2627,0,4,2
2628,1,4,2
2629,1,4,2
2630,1,4,1
2631,0,4,1
2632,1,4,1
2633,1,4,2
2634,0,4,1
2635,1,4,1
2636,1,4,1
2637,1,4,2
2638,0,4,2
2639,1,4,2
2640,0,4,2
2641,1,4,2
2642,1,4,2
2643,0,4,1
2644,0,4,1
2645,1,4,1
2646,1,4,2
2647,0,4,2
2648,1,4,2
2649,1,4,2
2650,1,4,1
2651,1,4,1
2652,1,4,1
2653,1,4,2
2654,1,4,1
2655,1,4,2
2656,1,4,1
2657,1,4,2
2658,1,4,2
2659,0,2,2
2660,1,2,2
2661,1,2,1
2662,1,2,1
2663,0,2,2
2664,1,2,2
2665,1,2,1
2666,0,2,2
2667,1,2,2
2668,0,2,2
2669,1,2,2
2670,1,2,2
2671,1,2,1
2672,1,2,2
2673,1,2,1
2674,1,2,2
2675,0,2,2
2676,1,2,2
2677,1,2,2
2678,1,2,1
2679,1,2,2
2680,1,2,1
2681,1,2,2
2682,0,1,2
2683,0,1,2
2684,0,1,2
2685,0,1,2
2686,0,1,2
2687,1,1,2
2688,0,1,1
2689,0,1,1
2690,1,1,1
2691,0,1,1
2692,0,1,1
2693,0,1,1
2694,1,1,1
2695,0,1,1
2696,1,1,1
2697,1,1,2
2698,1,1,1
2699,0,1,1
2700,1,1,1
2701,0,1,2
2702,1,1,2
2703,1,1,1
2704,1,1,1
2705,1,1,1
2706,1,1,2
2707,1,1,1
2708,1,1,1
2709,1,1,1
2710,0,1,2
2711,1,1,2
2712,1,1,1
2713,1,1,1
2714,1,1,1
